Year,Month,Day,Hour,Minute,v_meas,rh,T_C,p_meas,turbine_power_kw,v_std
2009,11,24,21,30,8.25,71.65,10.82,98430,1549.2276937731797,8.200338086496064
2009,11,24,22,30,9.86,75.98,9.28,98470,1900.2985147882002,9.820271709264198
2009,11,24,23,30,10.47,76.89,8.120000000000001,98480,1974.2446389717725,10.443252299696134
2009,11,25,0,30,9.68,77.88,7.88,98480,1877.304269968797,9.658054814594687
2009,11,25,1,30,10.67,77.06,7.61,98460,1990.6964295058262,10.648822505531244
2009,11,25,2,30,9.07,79.55,7.12,98450,1770.5709585074662,9.056979030772084
2009,11,25,3,30,10.82,83.15,6.69,98370,2001.5796991654693,10.80689468649919
2009,11,25,4,30,11.37,83.68,6.18,98320,2022.1962344157896,11.361542440285906
2009,11,25,5,30,10.49,87.74,5.3100000000000005,98330,1979.749817972068,10.493596872172546
2009,11,25,6,30,10.31,85.17,5.58,98340,1959.7464675305762,10.310667284230233
2009,11,25,7,30,10.38,85.52,5.61,98370,1967.4695007369794,10.381294016799078
2009,11,25,8,30,10.46,86.31,5.14,98430,1977.1221640207762,10.469567114959085
2009,11,25,9,30,9.41,86.39,5.48,98450,1838.7554393552032,9.415184866588932
2009,11,25,10,30,9.83,85.85000000000001,5.71,98500,1902.284888935068,9.834284930758855
2009,11,25,11,30,11.38,86.35000000000001,5.53,98520,2022.7372832992523,11.388260903666787
2009,11,25,12,30,11.74,88.78,5.24,98540,2025.0000000000002,11.753308388299743
2009,11,25,13,30,11.09,86.58,4.84,98580,2017.1021017534938,11.109980333505867
2009,11,25,14,30,9.65,83.2,4.71,98630,1879.1355717092183,9.670974050858682
2009,11,25,15,30,7.86,80.97,4.22,98670,1444.8612032440826,7.883215789704999
2009,11,25,16,30,6.2,77.8,4.83,98670,859.8693468805077,6.213745913368412
2009,11,25,17,30,7.74,65.63,6.71,98670,1391.5026617221301,7.740009827488271
2009,11,25,18,30,7.97,56.29,7.63,98670,1474.165353476662,7.961863535900864
2009,11,25,19,30,9.15,54.76,8.56,98660,1784.4761678562384,9.130029775971833
2009,11,25,20,30,9.34,55.53,8.8,98640,1819.897616975367,9.316115665749235
2009,11,25,21,30,9.56,62.51,8.76,98620,1859.778475702679,9.534416054339887
2009,11,25,22,30,10.91,70.34,8.33,98640,2007.0374040039117,10.88616418306335
2009,11,25,23,30,11.45,70.39,7.78,98660,2023.655760371699,11.433617796133271
2009,11,26,0,30,12.61,71.61,6.19,98690,2025.0000000000002,12.618142204793928
2009,11,26,1,30,13.17,73.57000000000001,5.26,98720,2025.0000000000002,13.194923295534993
2009,11,26,2,30,8.61,82.97,4.29,98750,1672.9440787122446,8.63682393267313
2009,11,26,3,30,8.16,83.16,3.54,98730,1546.8809557381883,8.192612199961113
2009,11,26,4,30,10.93,80.36,2.99,98690,2013.5066625871852,10.980125818259767
2009,11,26,5,30,10.57,82.91,2.4,98690,1989.1344952387112,10.626136459531027
2009,11,26,6,30,10.53,84.65,1.78,98700,1986.951106806282,10.59442420924157
2009,11,26,7,30,10.7,86.82000000000001,1.29,98700,1999.1735723195607,10.771947310378511
2009,11,26,8,30,11.58,87.67,0.94,98710,2025.0000000000002,11.663352786038592
2009,11,26,9,30,11.43,89.47,0.53,98720,2025.0000000000002,11.518487277162361
2009,11,26,10,30,11.34,90.86,0.26,98750,2023.6381054714518,11.432745949207495
2009,11,26,11,30,10.46,92.21,0.04,98780,1983.8552255509671,10.549458613666914
2009,11,26,12,30,10.11,92.7,-0.18,98820,1947.7173643771146,10.200661768423545
2009,11,26,13,30,9.54,91.03,-0.4,98860,1873.2807886023222,9.629670466330314
2009,11,26,14,30,8.6,83.96000000000001,-0.02,98920,1682.9922953531384,8.678875477518888
2009,11,26,15,30,9.38,75.2,0.8200000000000001,98970,1846.9506051751723,9.458238009851181
2009,11,26,16,30,9.24,71.34,1.69,98990,1818.3145533493569,9.307799071969303
2009,11,26,17,30,9.38,68.35000000000001,2.49,99010,1843.52225591497,9.440227244102811
2009,11,26,18,30,9.29,65.39,3.27,99020,1824.652485010454,9.341095271922532
2009,11,26,19,30,8.950000000000001,59.9,3.93,99020,1757.8868158452858,8.99230724354587
2009,11,26,20,30,9.21,58.07,4.24,99040,1807.4579683194722,9.250764214969646
2009,11,26,21,30,9.15,61.3,4.3,99050,1795.8549682876271,9.189808081363944
2009,11,26,22,30,8.72,68.89,4.03,99060,1702.4945223081897,8.760491828031762
2009,11,26,23,30,8.33,72.60000000000001,3.6,99080,1601.8084444056199,8.37344343837241
2009,11,27,0,30,9.84,76.09,2.85,99100,1911.739213880501,9.900982108504417
2009,11,27,1,30,10.1,76.98,2.19,99110,1944.5074046590637,10.171306855592718
2009,11,27,2,30,9.6,77.8,1.69,99110,1879.536827963718,9.673804782812825
2009,11,27,3,30,10.13,77.92,1.54,99090,1948.6415150613275,10.20911307783564
2009,11,27,4,30,9.9,77.26,1.33,99060,1922.7995505358242,9.979009174855902
2009,11,27,5,30,9.4,77.65,1.12,99060,1850.6170171460478,9.477499433391372
2009,11,27,6,30,8.84,78.72,0.6,99060,1740.288876939566,8.918660292695401
2009,11,27,7,30,8.620000000000001,80.26,0.63,99060,1687.1472413532913,8.69626382654652
2009,11,27,8,30,7.94,82.26,0.58,99050,1491.5200663449539,8.010354127884622
2009,11,27,9,30,7.57,84.05,0.02,99060,1355.2245799957063,7.642645142232169
2009,11,27,10,30,7.23,84.12,0.33,99050,1228.6384559600106,7.296264269551978
2009,11,27,11,30,6.74,84.98,0.58,99040,1054.3987494415676,6.799341810029949
2009,11,27,12,30,5.54,85.25,0.72,99030,666.1489014758573,5.587583922175033
2009,11,27,13,30,4.45,88.19,0.4,99030,364.1205211764546,4.489937313983907
2009,11,27,14,30,2.4,79.53,0.03,99010,0.0,2.422677668170004
2009,11,27,15,30,1.28,73.86,1.15,98990,0.0,1.2902409732240077
2009,11,27,16,30,1.58,68.0,2.93,98940,0.0,1.5888974884068898
2009,11,27,17,30,2.23,62.05,4.76,98880,0.0,2.237115590261728
2009,11,27,18,30,2.98,55.81,6.37,98830,64.58528669366164,2.983241950569859
2009,11,27,19,30,3.47,54.18,7.69,98770,142.5553624708216,3.4674713732766764
2009,11,27,20,30,3.86,55.75,8.42,98730,217.89793254626755,3.853101197008151
2009,11,27,21,30,4.48,60.53,8.950000000000001,98670,358.8407789916553,4.467841719990187
2009,11,27,22,30,6.1000000000000005,76.58,9.09,98650,816.1685101331226,6.08053196199702
2009,11,27,23,30,7.84,77.11,8.94,98620,1419.6665314212773,7.815597239455924
2009,11,28,0,30,7.96,77.11,8.23,98590,1466.5801306679136,7.941505986763053
2009,11,28,1,30,8.25,82.8,7.76,98570,1559.606458380551,8.23450685886601
2009,11,28,2,30,7.29,83.61,7.27,98540,1222.7745075461505,7.279995859470524
2009,11,28,3,30,7.81,85.53,7.26,98510,1413.2553868754212,7.798390732354861
2009,11,28,4,30,7.97,86.37,7.12,98470,1472.8730221479707,7.958395121170077
2009,11,28,5,30,8.120000000000001,86.34,7.28,98460,1520.6521071978884,8.10626208130992
2009,11,28,6,30,7.68,86.92,7.57,98460,1363.2306243064102,7.664132110323162
2009,11,28,7,30,7.29,88.22,7.61,98460,1220.7727722438083,7.274442425423244
2009,11,28,8,30,6.75,89.4,7.45,98450,1033.3172306913639,6.736627192299164
2009,11,28,9,30,7.13,90.1,7.84,98430,1162.1489057598835,7.111801652822536
2009,11,28,10,30,7.84,88.77,8.89,98420,1417.3763616449996,7.809450782729467
2009,11,28,11,30,8.42,88.59,8.89,98410,1605.9042861642333,8.386927691075664
2009,11,28,12,30,8.92,87.60000000000001,9.08,98420,1731.8283325529148,8.883253118028518
2009,11,28,13,30,8.89,86.85000000000001,8.42,98420,1726.4836878829099,8.860885908696002
2009,11,28,14,30,8.5,80.5,8.06,98430,1633.2825402420676,8.477061860879234
2009,11,28,15,30,6.82,64.21000000000001,8.85,98420,1053.344589016412,6.79620582780429
2009,11,28,16,30,4.3100000000000005,58.38,10.79,98370,314.98062434838795,4.284288028241841
2009,11,28,17,30,3.88,53.48,12.36,98350,217.17294995501348,3.8494479715546155
2009,11,28,18,30,3.9,50.91,13.72,98330,219.81259152657947,3.862749264432247
2009,11,28,19,30,3.74,51.3,14.83,98300,187.280862047549,3.6988201665283396
2009,11,28,20,30,4.01,52.06,15.37,98280,239.68320077269894,3.9628783107719774
2009,11,28,21,30,5.09,66.28,15.79,98250,503.4357309624558,5.025424207833266
2009,11,28,22,30,6.26,73.27,16.34,98250,847.2546779397571,6.175292418654952
2009,11,28,23,30,7.97,77.81,16.46,98270,1436.4481811001438,7.8606365568978624
2009,11,29,0,30,9.25,80.26,15.83,98270,1784.442766136308,9.129854300689823
2009,11,29,1,30,10.47,83.46000000000001,13.87,98280,1965.0798361632112,10.359440659928772
2009,11,29,2,30,12.06,79.61,13.82,98280,2025.0000000000002,11.934344851385962
2009,11,29,3,30,12.49,71.72,13.35,98270,2025.0000000000002,12.36872726882668
2009,11,29,4,30,12.09,74.96000000000001,12.4,98270,2025.0000000000002,11.986176506082975
2009,11,29,5,30,10.88,81.88,11.48,98290,2001.0011942745114,10.798492291568788
2009,11,29,6,30,9.96,85.04,11.07,98310,1910.2757239460145,9.890657664522147
2009,11,29,7,30,9.26,90.1,10.42,98300,1798.1841408920488,9.202044344061196
2009,11,29,8,30,9.11,89.31,10.19,98290,1770.278097192194,9.055440489583367
2009,11,29,9,30,9.14,90.7,9.76,98270,1776.7451266599383,9.089414902337474
2009,11,29,10,30,9.74,91.18,9.61,98260,1881.484094530897,9.687542113092746
2009,11,29,11,30,8.700000000000001,93.13,9.29,98250,1677.5548221832828,8.656119783148284
2009,11,29,12,30,9.13,85.11,10.07,98230,1774.088130372458,9.075456424336526
2009,11,29,13,30,8.47,91.91,10.04,98230,1615.5890716621973,8.418811758558673
2009,11,29,14,30,8.0,92.71,9.96,98230,1470.6253513557965,7.952362725055814
2009,11,29,15,30,6.54,86.63,10.1,98240,954.0258953265763,6.500746379076532
2009,11,29,16,30,4.51,89.55,10.64,98220,361.5876263209889,4.479337209964381
2009,11,29,17,30,7.1000000000000005,93.5,10.71,98220,1140.1023791720525,7.050637756060625
2009,11,29,18,30,7.11,93.18,8.56,98240,1150.857815395831,7.080476669151979
2009,11,29,19,30,8.28,85.46000000000001,5.79,98310,1572.6545994017874,8.277463701734279
2009,11,29,20,30,7.6,86.24,5.2700000000000005,98360,1340.7869957324835,7.603896928965334
2009,11,29,21,30,6.97,84.63,5.12,98420,1113.9326651621266,6.976447018182735
2009,11,29,22,30,5.36,90.69,5.7,98510,600.2990212426625,5.362281416249913
2009,11,29,23,30,8.06,84.16,6.16,98560,1506.8215372721959,8.060729340813813
2009,11,30,0,30,9.02,79.99,6.140000000000001,98640,1764.2832854297924,9.023946863303347
2009,11,30,1,30,9.89,79.04,5.54,98670,1912.015162285833,9.902928834467957
2009,11,30,2,30,9.52,81.74,4.67,98750,1861.3076720173194,9.54520403539555
2009,11,30,3,30,8.790000000000001,83.65,4.19,98790,1716.6253879779936,8.819629160820227
2009,11,30,4,30,9.88,88.51,3.68,98790,1914.322405461368,9.919205682267146
2009,11,30,5,30,9.45,87.12,3.02,98820,1854.2399752735482,9.49653257301575
2009,11,30,6,30,8.82,89.69,2.33,98890,1729.3956254885259,8.87307229750377
2009,11,30,7,30,8.5,90.76,1.6,98950,1654.7610994268125,8.560728601911748
2009,11,30,8,30,7.73,92.05,0.95,98990,1411.108026340483,7.792627553248747
2009,11,30,9,30,7.72,92.47,0.52,99020,1409.2219036468005,7.787565495563071
2009,11,30,10,30,6.97,93.76,0.14,99070,1134.6520588148353,7.035516878387669
2009,11,30,11,30,6.45,94.92,-0.16,99100,958.3861034478363,6.51371739832764
2009,11,30,12,30,6.0200000000000005,96.31,-0.43,99140,816.7544014340302,6.082317943709892
2009,11,30,13,30,6.17,96.61,-0.68,99170,867.3256743408964,6.236475154217029
2009,11,30,14,30,4.4,91.97,-0.65,99220,354.1323196260119,4.448136930847507
2009,11,30,15,30,2.8000000000000003,86.74,0.41,99260,43.745795655785514,2.8273160917006024
2009,11,30,16,30,3.16,79.77,1.9,99260,96.79550148299107,3.185003095574019
2009,11,30,17,30,3.9,71.01,3.17,99240,232.0935688094611,3.924633755653621
2009,11,30,18,30,4.43,63.39,4.07,99220,355.294936809214,4.45300245578244
2009,11,30,19,30,4.74,60.03,4.66,99180,434.0819324032417,4.760636313284111
2009,11,30,20,30,4.58,58.59,5.11,99160,391.7004658612636,4.597127568909196
2009,11,30,21,30,4.98,58.620000000000005,5.49,99130,495.02485250150124,4.995755603786656
2009,11,30,22,30,5.24,74.75,5.69,99120,569.1933000710202,5.254106416522414
2009,11,30,23,30,8.48,77.98,5.67,99090,1640.694973586043,8.501862203749917
2009,12,1,0,30,8.45,77.43,5.5600000000000005,99070,1631.878674260424,8.472440079869708
2009,12,1,1,30,9.27,75.85000000000001,5.65,99050,1815.5183039733756,9.293109030592989
2009,12,1,2,30,9.85,77.73,5.44,99010,1908.1434918167695,9.875615462552165
2009,12,1,3,30,9.76,80.25,5.2700000000000005,99000,1895.5631441886283,9.78686521473459
2009,12,1,4,30,8.8,78.69,4.72,98960,1718.9365772298065,8.829301432223504
2009,12,1,5,30,8.33,81.38,4.0600000000000005,98950,1598.9923143500364,8.364172228312876
2009,12,1,6,30,8.24,80.88,3.76,98960,1572.592231811933,8.277258376335581
2009,12,1,7,30,8.88,81.83,3.84,98940,1740.2654820458256,8.918562385628062
2009,12,1,8,30,9.01,81.59,3.96,98920,1768.7032875110858,9.047167257741453
2009,12,1,9,30,10.75,72.56,4.8,98880,1999.9014398381717,10.782519097141199
2009,12,1,10,30,10.31,73.5,5.24,98850,1962.3331273598433,10.33432215235339
2009,12,1,11,30,9.61,80.59,4.74,98830,1874.365164330971,9.637320383287275
2009,12,1,12,30,8.61,81.67,4.51,98820,1672.8882057373473,8.63659010561769
2009,12,1,13,30,8.65,83.62,4.12,98800,1683.3139254464602,8.680221491719857
2009,12,1,14,30,6.46,69.74,3.14,98800,950.9822939266722,6.49148694993651
2009,12,1,15,30,4.14,61.51,4.84,98780,283.2311546382863,4.151417261511974
2009,12,1,16,30,3.21,55.67,6.37,98720,101.21801548813733,3.2123025647415884
2009,12,1,17,30,4.63,49.97,8.4,98670,397.9601120996669,4.621277438656122
2009,12,1,18,30,5.91,46.12,9.99,98630,755.8515659001113,5.886892111778816
2009,12,1,19,30,6.73,42.39,11.1,98580,1018.9424508699092,6.693864200118724
2009,12,1,20,30,6.7,41.68,11.63,98530,1007.1126187407791,6.658672077170248
2009,12,1,21,30,6.74,47.91,11.66,98470,1019.6886116253162,6.696083925703752
2009,12,1,22,30,7.34,64.26,11.28,98430,1227.2946278124593,7.292536073831209
2009,12,1,23,30,8.120000000000001,65.48,10.4,98400,1511.2636603141414,8.075353614202934
2009,12,2,0,30,9.52,68.39,9.54,98400,1850.595884753345,9.477388414779853
2009,12,2,1,30,8.01,70.63,8.6,98380,1481.9362941599936,7.982719522705296
2009,12,2,2,30,8.6,80.19,7.67,98370,1659.1981459876001,8.579297534997279
2009,12,2,3,30,8.47,78.13,7.28,98340,1626.0139771120262,8.45313243493671
2009,12,2,4,30,7.37,80.23,6.32,98300,1252.7028300280044,7.363026300535454
2009,12,2,5,30,5.1000000000000005,82.18,5.5600000000000005,98300,524.8636572361232,5.0999431654881695
2009,12,2,6,30,3.28,84.0,5.24,98270,112.32853865972886,3.2808860411094374
2009,12,2,7,30,3.13,86.05,5.17,98210,87.9515017177682,3.130410504430668
2009,12,2,8,30,1.85,88.8,3.9,98180,0.0,1.8529774895037314
2009,12,2,9,30,1.96,89.63,3.71,98110,0.0,1.9631428389391996
2009,12,2,10,30,2.41,89.69,3.17,98080,0.0,2.4152707089270344
2009,12,2,11,30,2.3000000000000003,83.26,3.17,97990,0.0,2.3044694574758204
2009,12,2,12,30,1.9,82.55,3.4,97960,0.0,1.9029574023106661
2009,12,2,13,30,2.56,79.47,3.24,97910,8.57289399718813,2.5641443621188786
2009,12,2,14,30,5.6000000000000005,77.22,3.08,97840,672.5619622886236,5.608982189818564
2009,12,2,15,30,4.5600000000000005,75.65,2.9,97810,384.13821821953877,4.567952230785258
2009,12,2,16,30,5.0,72.59,3.16,97710,497.71239057430853,5.005520398450038
2009,12,2,17,30,5.08,70.57000000000001,3.94,97630,518.9399995595872,5.079342721473091
2009,12,2,18,30,6.3500000000000005,70.45,4.34,97560,902.7567040420055,6.344480122060678
2009,12,2,19,30,10.91,71.4,4.43,97510,2007.8045642773711,10.897306670695293
2009,12,2,20,30,10.0,75.82000000000001,4.43,97520,1924.106391759647,9.988228513295569
2009,12,2,21,30,9.38,83.18,3.78,97540,1831.402160616506,9.376554560633075
2009,12,2,22,30,9.56,84.60000000000001,3.64,97600,1863.4057936196275,9.56000559872753
2009,12,2,23,30,10.12,84.27,2.85,97640,1940.1600183939267,10.1315502367986
2009,12,3,0,30,9.91,86.87,1.89,97690,1916.5389870145953,9.934842941901906
2009,12,3,1,30,10.83,90.57,1.08,97760,2005.9637104084609,10.870569504843292
2009,12,3,2,30,11.73,90.73,0.84,97850,2025.0000000000002,11.781139541234491
2009,12,3,3,30,9.37,86.14,1.41,97930,1837.193370600426,9.406978568954168
2009,12,3,4,30,9.97,82.9,0.98,98000,1927.6855320511443,10.017471715145351
2009,12,3,5,30,11.82,78.03,0.34,98090,2025.0000000000002,11.890025014115574
2009,12,3,6,30,11.15,79.46000000000001,-0.25,98190,2019.4945388116307,11.228125373413867
2009,12,3,7,30,10.05,81.38,-0.7000000000000001,98280,1939.8965536708752,10.129140865760172
2009,12,3,8,30,10.52,79.16,-1.01,98360,1988.027957957543,10.610064748838676
2009,12,3,9,30,10.27,78.72,-1.45,98440,1965.8570906237298,10.366548611099494
2009,12,3,10,30,9.2,79.7,-1.86,98530,1815.7054041789145,9.294091957861383
2009,12,3,11,30,8.56,80.85000000000001,-2.1,98630,1676.8199301217776,8.653044277555043
2009,12,3,12,30,8.89,82.32000000000001,-2.2,98740,1757.5816917991606,8.991030306755222
2009,12,3,13,30,9.5,83.95,-2.38,98810,1870.8231228281547,9.612332436177457
2009,12,3,14,30,8.24,80.52,-2.21,98900,1591.1503425753574,8.338355037285126
2009,12,3,15,30,7.42,73.71000000000001,-1.47,98950,1303.245800786642,7.503142245804192
2009,12,3,16,30,7.08,67.76,-0.67,98990,1177.1346126277913,7.153376647601029
2009,12,3,17,30,7.36,64.32000000000001,-0.03,99030,1277.3797777781672,7.431487800743978
2009,12,3,18,30,7.99,57.76,0.42,99080,1508.0671929898117,8.064830264987034
2009,12,3,19,30,8.36,51.84,0.63,99130,1621.3885670241832,8.437904747404717
2009,12,3,20,30,8.82,48.28,0.63,99170,1736.701648557848,8.903647828239581
2009,12,3,21,30,8.71,51.28,0.43,99210,1710.9239152101402,8.795768634484787
2009,12,3,22,30,8.74,58.73,-0.01,99250,1719.4840695127903,8.83159267425315
2009,12,3,23,30,10.62,65.31,-0.53,99300,1996.9446073281606,10.739573091186063
2009,12,4,0,30,9.96,64.17,-1.0,99360,1934.546860869883,10.080218206400394
2009,12,4,1,30,8.22,67.61,-1.73,99410,1588.0269234661328,8.32807217602019
2009,12,4,2,30,8.99,68.64,-2.03,99440,1781.1396212394754,9.112501293614264
2009,12,4,3,30,8.11,68.07000000000001,-2.47,99450,1556.836989291726,8.225389265157945
2009,12,4,4,30,7.3,69.72,-2.8000000000000003,99440,1268.419498456459,7.406629209200885
2009,12,4,5,30,7.41,69.34,-3.04,99470,1310.0097188031793,7.5212955416081035
2009,12,4,6,30,7.0600000000000005,70.39,-3.3000000000000003,99500,1182.7928879587578,7.16907445681442
2009,12,4,7,30,7.37,70.45,-3.51,99530,1297.2473641153986,7.486606642018029
2009,12,4,8,30,7.41,71.60000000000001,-3.81,99560,1313.5550302654801,7.530810601893398
2009,12,4,9,30,7.09,73.12,-4.17,99570,1197.2080446826176,7.209066568685303
2009,12,4,10,30,7.0,74.54,-4.44,99590,1165.2550014038695,7.120418924688221
2009,12,4,11,30,7.54,75.04,-4.8,99600,1366.705632665375,7.673458488098162
2009,12,4,12,30,7.46,76.04,-5.18,99620,1337.9140084658895,7.596186281443611
2009,12,4,13,30,6.7,77.36,-5.45,99640,1063.0477179366756,6.8250713013139235
2009,12,4,14,30,5.36,73.0,-5.5200000000000005,99670,628.7474323841271,5.4612152056481555
2009,12,4,15,30,4.64,67.59,-4.74,99680,424.38473911436927,4.72322430213877
2009,12,4,16,30,4.8100000000000005,58.53,-3.95,99650,467.90670179255534,4.8911331087675745
2009,12,4,17,30,4.67,54.41,-3.43,99630,430.14656739986145,4.745453577931564
2009,12,4,18,30,4.55,51.11,-2.96,99600,397.7349592195392,4.620408793285259
2009,12,4,19,30,4.8100000000000005,48.5,-2.48,99550,465.21566045742316,4.880751004851169
2009,12,4,20,30,5.01,47.38,-2.22,99520,519.5780148934177,5.081561519365041
2009,12,4,21,30,5.4,46.27,-2.21,99480,633.1048911637066,5.476368948578357
2009,12,4,22,30,4.92,60.85,-2.36,99470,493.5012619677889,4.989877553888074
2009,12,4,23,30,5.58,63.25,-2.57,99470,688.0506128591206,5.660662705569305
2009,12,5,0,30,3.7,62.93,-2.64,99470,198.19663567465795,3.753825324639244
2009,12,5,1,30,2.81,65.52,-2.69,99460,46.89985627540315,2.8509154977583475
2009,12,5,2,30,1.34,69.34,-2.94,99430,0.0,1.3597715845163283
2009,12,5,3,30,1.83,71.45,-3.15,99410,0.0,1.857346531396224
2009,12,5,4,30,3.39,74.05,-3.75,99400,138.60865949292267,3.443109009215572
2009,12,5,5,30,2.84,76.46000000000001,-4.2,99390,51.589670220502896,2.8860057629667257
2009,12,5,6,30,3.81,74.35000000000001,-4.3,99390,221.69953182606147,3.8722576559640287
2009,12,5,7,30,4.8,73.88,-4.68,99390,465.2298969695027,4.880805929666291
2009,12,5,8,30,5.25,73.5,-4.63,99370,593.2290721093142,5.337694564803735
2009,12,5,9,30,5.05,74.24,-4.83,99360,535.0786293086101,5.135467325016902
2009,12,5,10,30,4.89,77.97,-4.97,99360,489.26821349615136,4.973546348364781
2009,12,5,11,30,5.48,79.08,-4.83,99350,661.6017206375743,5.572411480272186
2009,12,5,12,30,5.38,78.03,-4.94,99330,631.6058003167343,5.4711556262101695
2009,12,5,13,30,5.07,78.41,-5.01,99330,541.0842405289119,5.156352775270081
2009,12,5,14,30,3.86,72.66,-5.17,99340,232.52267818144728,3.9267960603751435
2009,12,5,15,30,3.14,63.2,-4.25,99360,97.76479420225287,3.190986383964524
2009,12,5,16,30,3.19,53.34,-2.44,99320,104.75912865615254,3.2341612880009416
